,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,post,onsite_conversion.lead_grouped,video_view,offsite_conversion.fb_pixel_custom,cpm,cpc,ctr,cpl,ctl,onsite_conversion.post_save,like,comment,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,landing_page_view,First 20 words,First 4 words,Payment plan,RERA Number,Exclamation in 20 words,Emojis Present,"Attributes in first 20 words [name, address, price, size, emoji, payment plan attributes]",first_20_words,first_4_words,attributes_in_first_20_words,exclamation_in_20_words,emojis_present,Attributes,name,address,price,size,emoji,payment plan,payment plan attributes,campaign_id,Attributes in first 20 words,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d
222,66d882385367e95d91a2251a,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",2.936265,20,1,0,0,0,0,0,,,,,146.81325,2.936265,0.05,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️ Step into a world,Discover a Life of Elegance,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr,,🏙️,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr', 'size': '', 'emoji': '🏙️', 'payment plan attributes': ''}",,
223,66d882385367e95d91a2251b,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",7.330537,71,0,0,0,0,0,0,,,,,103.24699999999999,,0.0,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨ Where modern conveniences meet exceptional design",Live in the Lap,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr onwards,,✨,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr onwards', 'size': '', 'emoji': '✨', 'payment plan attributes': ''}",,
224,66d882385367e95d91a2251c,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",7.330537,71,0,0,0,0,0,0,,,,,103.24699999999999,,0.0,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨ Where modern",Live in the Lap,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,,,✨,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '✨', 'payment plan attributes': ''}",,
225,66d882385367e95d91a2251d,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",2.936265,20,1,0,0,0,0,0,,,,,146.81325,2.936265,0.05,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway,Discover a Life of Elegance,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,,,🏙️,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '🏙️', 'payment plan attributes': ''}",,
226,66d882385367e95d91a2251e,"Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway
Enjoy luxurious amenities and a prime location designed for a sophisticated lifestyle.

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Discover your dream home today at Smartworld One DXP. Contact us now to learn more about this exclusive opportunity!",78.904525,629,7,4,4,1,4,0,,1.0,,2.0,125.4443958664547,11.272075000000001,0.011128775834658187,78.904525,7.0,,,,,,1.0,Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway Enjoy luxurious amenities,Experience Urban Living at,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
227,66d882385367e95d91a2251f,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway

Where modern conveniences meet exceptional design to create your perfect home.

✅ 24X7 Co-working space for the modern professional
✅ 24*7 Gymnasium with serene views of central greens
✅ Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
✅ Exquisite facade designed by UK's UHA, London
✅ Beautiful landscapes crafted by Element Design Studio, Singapore
✅ Barbeque Zone perfect for social gatherings
✅ Pool offering a refreshing escape from daily hustle
✅ State-of-the-art Gym with top-tier equipment
✅ Exciting Kids Water Play area
✅ Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP,  starting ₹4.2 Cr Inquire Now on 9811023094",47.982618,139,1,1,1,0,1,0,,,,,345.198690647482,47.982618,0.007194244604316547,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway Where modern conveniences",Live in the Lap,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,starting ₹4.2 Cr,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': 'starting ₹4.2 Cr', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
228,66d882385367e95d91a22520,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway

Step into a world of unparalleled comfort and style, designed with you in mind.

✅ 24X7 Co-working space to balance work and life seamlessly
✅ 24*7 Gymnasium with scenic views of central greens
✅ Tailored Satellite clubbing zones for every generation
✅ UHA, London-designed facade for ultimate sophistication
✅ Landscaped beauty by Singapore's Element Design Studio
✅ Barbeque Zone for memorable culinary experiences
✅ Crystal-clear Pool for refreshing swims
✅ Versatile Gym packed with modern equipment
✅ Inviting Kids Water Play area
✅ Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 Cr!",15.75458,64,0,0,0,0,0,0,,,,,246.1653125,,0.0,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway Step into a,Discover a Life of Elegance,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,Starting at ₹4.2 Cr,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': 'Starting at ₹4.2 Cr', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
229,66d882385367e95d91a22521,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway

Where modern conveniences meet exceptional design to create your perfect home.

✅ 24X7 Co-working space for the modern professional
✅ 24*7 Gymnasium with serene views of central greens
✅ Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
✅ Exquisite facade designed by UK's UHA, London
✅ Beautiful landscapes crafted by Element Design Studio, Singapore
✅ Barbeque Zone perfect for social gatherings
✅ Pool offering a refreshing escape from daily hustle
✅ State-of-the-art Gym with top-tier equipment
✅ Exciting Kids Water Play area
✅ Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP,  starting ₹4.2 Cr Inquire Now on 9811023094",47.982618,139,1,1,1,0,1,0,,,,,345.198690647482,47.982618,0.007194244604316547,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway Where modern conveniences meet exceptional design",Live in the Lap,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,starting ₹4.2 Cr,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': 'starting ₹4.2 Cr', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
230,66d882385367e95d91a22522,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway

Step into a world of unparalleled comfort and style, designed with you in mind.

✅ 24X7 Co-working space to balance work and life seamlessly
✅ 24*7 Gymnasium with scenic views of central greens
✅ Tailored Satellite clubbing zones for every generation
✅ UHA, London-designed facade for ultimate sophistication
✅ Landscaped beauty by Singapore's Element Design Studio
✅ Barbeque Zone for memorable culinary experiences
✅ Crystal-clear Pool for refreshing swims
✅ Versatile Gym packed with modern equipment
✅ Inviting Kids Water Play area
✅ Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 Cr!",15.75458,64,0,0,0,0,0,0,,,,,246.1653125,,0.0,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway Step into a world,Discover a Life of Elegance,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 Cr,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 Cr', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
231,66d882385367e95d91a22523,"Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway
Enjoy luxurious amenities and a prime location designed for a sophisticated lifestyle.

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Discover your dream home today at Smartworld One DXP. Contact us now to learn more about this exclusive opportunity!",78.904525,629,7,4,4,1,4,0,,1.0,,2.0,125.4443958664547,11.272075000000001,0.011128775834658187,78.904525,7.0,,,,,,1.0,Experience Urban Living at its Finest with Smartworld One DXP on Dwarka Expressway Enjoy luxurious amenities,Experience Urban Living at,No,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,,,,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
232,66d882385367e95d91a22524,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",2.936265,20,1,0,0,0,0,0,,,,,146.81325,2.936265,0.05,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway,Discover a Life of Elegance,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr,,🏙️,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr', 'size': '', 'emoji': '🏙️', 'payment plan attributes': ''}",,
233,66d882385367e95d91a22525,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",7.330537,71,0,0,0,0,0,0,,,,,103.24699999999999,,0.0,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨ Where modern conveniences meet exceptional design",Live in the Lap,Yes,,Yes,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr onwards,,✨,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr onwards', 'size': '', 'emoji': '✨', 'payment plan attributes': ''}",,
234,66d882385367e95d91a22526,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨

Where modern conveniences meet exceptional design to create your perfect home.

📚 24X7 Co-working space for the modern professional
🌿 24*7 Gymnasium with serene views of central greens
🏡 Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
🏢 Exquisite facade designed by UK's UHA, London
🌴 Beautiful landscapes crafted by Element Design Studio, Singapore
🍴 Barbeque Zone perfect for social gatherings
🏊 Pool offering a refreshing escape from daily hustle
🏋️‍♀️ State-of-the-art Gym with top-tier equipment
👧 Exciting Kids Water Play area
💆 Spa to rejuvenate your senses

Claim your slice of luxury and convenience at Smartworld One DXP. Inquire now for only ₹4.2 cr onwards!",7.330537,71,0,0,0,0,0,0,,,,,103.24699999999999,,0.0,,,,,,,,,"Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway ✨ Where modern conveniences meet",Live in the Lap,Yes,,Yes,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr onwards,,✨,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr onwards', 'size': '', 'emoji': '✨', 'payment plan attributes': ''}",,
235,66d882385367e95d91a22527,"Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway 🏙️

Step into a world of unparalleled comfort and style, designed with you in mind.

📂 24X7 Co-working space to balance work and life seamlessly
🛶 24*7 Gymnasium with scenic views of central greens
👶 Tailored Satellite clubbing zones for every generation
🏙 UHA, London-designed facade for ultimate sophistication
🌲 Landscaped beauty by Singapore's Element Design Studio
🍢 Barbeque Zone for memorable culinary experiences
🏊 Crystal-clear Pool for refreshing swims
🏋️ Versatile Gym packed with modern equipment
👶 Inviting Kids Water Play area
💆 Indulgent Spa to pamper yourself

Step up to a luxurious lifestyle at Smartworld One DXP. Contact us now and make it yours starting at ₹4.2 cr!",2.936265,20,1,0,0,0,0,0,,,,,146.81325,2.936265,0.05,,,,,,,,,Discover a Life of Elegance at Smartworld One DXP on Dwarka Expressway,Discover a Life of,Yes,,No,Yes,,,,,,,,Smartworld One DXP,Dwarka Expressway,₹4.2 cr,,🏙️,,,120211915589710764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway', 'price': '₹4.2 cr', 'size': '', 'emoji': '🏙️', 'payment plan attributes': ''}",,
236,66d882385367e95d91a22528,"Expand Your Horizons: Luxurious Living in India!
Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway, Gurugram

✅ 24X7 Co-working space ideal for remote work
✅ 24*7 Gymnasium overlooking central greens for fitness enthusiasts
✅ Special Satellite clubbing zones for all age groups: toddlers, teenagers, and seniors
✅ Façade design by the renowned UHA, London
✅ Landscaped by Element Design Studio, Singapore
✅ Barbeque Zone for delightful outdoor dining
✅ Pool to relax and unwind
✅ Modern Gym equipped with the latest facilities
✅ Kids Water Play to ensure endless fun for children
✅ Spa offering ultimate relaxation and rejuvenation

Make this luxury investment yours—contact us now to explore Smartworld One DXP!",52.961408,21,0,0,0,0,0,0,,,,,2521.9718095238095,,0.0,,,,,,,,,"Expand Your Horizons: Luxurious Living in India! Live in the Lap of Luxury at Smartworld One DXP, Dwarka Expressway, Gurugram",Expand Your Horizons: Luxurious Living,No,,Yes,Yes,,,,,,,,Smartworld One DXP,"Dwarka Expressway, Gurugram",,,,,,120211887712890764,"{'name': 'Smartworld One DXP', 'address': 'Dwarka Expressway, Gurugram', 'price': '', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
237,66d882385367e95d91a22529,"A New Address for Global Citizens: Own a Luxury Apartment in India!

Smartworld One DXP - Where modern conveniences meet exceptional design to create your perfect home, prices starting at INR 4.2 Cr.

✅ 24X7 Co-working space for the modern professional
✅ 24*7 Gymnasium with serene views of central greens
✅ Satellite clubbing zones dedicated to toddlers, teenagers, and seniors
✅ Exquisite facade designed by UK's UHA, London
✅ Beautiful landscapes crafted by Element Design Studio, Singapore
✅ Barbeque Zone perfect for social gatherings
✅ Pool offering a refreshing escape from daily hustle
✅ State-of-the-art Gym with top-tier equipment
✅ Exciting Kids Water Play area
✅ Spa to rejuvenate your senses

Don’t miss this exclusive opportunity—enquire now at Smartworld One DXP!",4.942796,2,0,0,0,0,0,0,,,,,2471.398,,0.0,,,,,,,,,A New Address for Global Citizens: Own a Luxury Apartment in India!,A New Address for,No,,Yes,Yes,,,,,,,,Smartworld One DXP,,prices starting at INR 4.2 Cr.,,,,,120211887712890764,"{'name': 'Smartworld One DXP', 'address': '', 'price': 'prices starting at INR 4.2 Cr.', 'size': '', 'emoji': '', 'payment plan attributes': ''}",,
